"Asset:";"Potosí";"Potosí"
"Element:";"PS20.WS01";"PS20.WS01"
"Date/Signal";"Irr POA Pyr 5M (W/m2)";"Irr GHI Pyr 5M (W/m2)"
"07/08/2023 13:25:00";"1149.708";"1138.734"
"07/08/2023 13:30:00";"1126.685";"1111.289"
"07/08/2023 13:35:00";"1142.388";"1124.809"
"07/08/2023 13:40:00";"840.862";"830.452"
"07/08/2023 13:45:00";"1163.057";"1134.701"
"07/08/2023 13:50:00";"1081.403";"1052.073"
"07/08/2023 13:55:00";"1163.609";"1126.19"
"07/08/2023 14:00:00";"988.713";"953.925"
"07/08/2023 14:05:00";"1147.292";"1102.109"
"07/08/2023 14:10:00";"1151.449";"1099.538"
"07/08/2023 14:15:00";"1127.151";"1072.777"
"07/08/2023 14:20:00";"1143.763";"1085.284"
"07/08/2023 14:25:00";"943.358";"878.344"
"07/08/2023 14:30:00";"738.86";"694.781"
"07/08/2023 14:35:00";"1128.442";"1033.728"
"07/08/2023 14:40:00";"1131.265";"1026.082"
"07/08/2023 14:45:00";"1119.252";"1003.759"
"07/08/2023 14:50:00";"1127.033";"999.78"
"07/08/2023 14:55:00";"1130.646";"999.184"
"07/08/2023 15:00:00";"1100.524";"960.239"
"07/08/2023 15:05:00";"1113.218";"958.561"
"07/08/2023 15:10:00";"971.347";"832.345"
"07/08/2023 15:15:00";"1122.77";"952.553"
"07/08/2023 15:20:00";"1142.265";"951.878"
"07/08/2023 15:25:00";"1133.271";"930.502"
"07/08/2023 15:30:00";"1062.096";"865.042"
"07/08/2023 15:35:00";"1106.239";"890.444"
"07/08/2023 15:40:00";"1125.828";"892.062"
"07/08/2023 15:45:00";"1123.934";"873.779"
"07/08/2023 15:50:00";"1131.713";"866.194"
"07/08/2023 15:55:00";"1061.398";"796.743"
"07/08/2023 16:00:00";"1104.986";"828.669"
"07/08/2023 16:05:00";"1111.427";"834.614"
"07/08/2023 16:10:00";"1114.206";"836.019"
"07/08/2023 16:15:00";"1129.576";"827.457"
"07/08/2023 16:20:00";"301.482";"268.615"
"07/08/2023 16:25:00";"662.076";"508.262"
"07/08/2023 16:30:00";"450.713";"359.328"
"07/08/2023 16:35:00";"210.696";"184.762"
"07/08/2023 16:40:00";"195.281";"164.724"
"07/08/2023 16:45:00";"197.804";"156.859"
"07/08/2023 16:50:00";"1043.408";"640.869"
"07/08/2023 16:55:00";"842.024";"520.062"
"07/08/2023 17:00:00";"446.65";"289.896"
"07/08/2023 17:05:00";"466.696";"293.289"
"07/08/2023 17:10:00";"172.394";"135.839"
"07/08/2023 17:15:00";"139.895";"112.643"
"07/08/2023 17:20:00";"254.694";"166.454"
"07/08/2023 17:25:00";"90.734";"80.562"
"07/08/2023 17:30:00";"81.402";"71.402"
"07/08/2023 17:35:00";"149.843";"94.434"
"07/08/2023 17:40:00";"553.753";"255.637"
"07/08/2023 17:45:00";"369.224";"170.65"
"07/08/2023 17:50:00";"536.913";"222.783"
"07/08/2023 17:55:00";"778.182";"304.915"
"07/08/2023 18:00:00";"753.719";"295.11"
"07/08/2023 18:05:00";"462.489";"260.862"
"07/08/2023 18:10:00";"540.727";"254.546"
"07/08/2023 18:15:00";"566.535";"236.439"
"07/08/2023 18:20:00";"552.797";"216.635"
"07/08/2023 18:25:00";"498.5";"193.085"
"07/08/2023 18:30:00";"346.438";"149.626"
"07/08/2023 18:35:00";"111.624";"59.299"
"07/08/2023 18:40:00";"42.52";"34.51"
"07/08/2023 18:45:00";"37.25";"30.42"
"07/08/2023 18:50:00";"28.283";"24.832"
"07/08/2023 18:55:00";"22.21";"19.664"
"07/08/2023 19:00:00";"17.415";"15.758"
"07/08/2023 19:05:00";"13.61";"12.631"
"07/08/2023 19:10:00";"10.548";"9.541"
"07/08/2023 19:15:00";"8.329";"7.614"
"07/08/2023 19:20:00";"5.66";"4.954"
"07/08/2023 19:25:00";"3.719";"3.042"
"07/08/2023 19:30:00";"1.835";"1.204"
"07/08/2023 19:35:00";"0.205";"0.065"
"07/08/2023 19:40:00";"0";"0"
"07/08/2023 19:45:00";"0";"0"
"07/08/2023 19:50:00";"0";"0"
"07/08/2023 19:55:00";"0";"0"
"07/08/2023 20:00:00";"0";"0"
"07/08/2023 20:05:00";"0";"0"
"07/08/2023 20:10:00";"0";"0"
"07/08/2023 20:15:00";"0";"0"
"07/08/2023 20:20:00";"0";"0"
"07/08/2023 20:25:00";"0";"0"
"07/08/2023 20:30:00";"0";"0"
"07/08/2023 20:35:00";"0";"0"
"07/08/2023 20:40:00";"0";"0"
"07/08/2023 20:45:00";"0";"0"
"07/08/2023 20:50:00";"0";"0"
"07/08/2023 20:55:00";"0";"0"
"07/08/2023 21:00:00";"0";"0"
"07/08/2023 21:05:00";"0";"0"
"07/08/2023 21:10:00";"0";"0"
"07/08/2023 21:15:00";"0";"0"
"07/08/2023 21:20:00";"0";"0"
"07/08/2023 21:25:00";"0";"0"
"07/08/2023 21:30:00";"0";"0"
"07/08/2023 21:35:00";"0";"0"
"07/08/2023 21:40:00";"0";"0"
"07/08/2023 21:45:00";"0";"0"
"07/08/2023 21:50:00";"0";"0"
"07/08/2023 21:55:00";"0";"0"
"07/08/2023 22:00:00";"0";"0"
"07/08/2023 22:05:00";"0";"0"
"07/08/2023 22:10:00";"0";"0"
"07/08/2023 22:15:00";"0";"0"
"07/08/2023 22:20:00";"0";"0"
"07/08/2023 22:25:00";"0";"0"
"07/08/2023 22:30:00";"0";"0"
"07/08/2023 22:35:00";"0";"0"
"07/08/2023 22:40:00";"0";"0"
"07/08/2023 22:45:00";"0";"0"
"07/08/2023 22:50:00";"0";"0"
"07/08/2023 22:55:00";"0";"0"
"07/08/2023 23:00:00";"0";"0"
"07/08/2023 23:05:00";"0";"0"
"07/08/2023 23:10:00";"0";"0"
"07/08/2023 23:15:00";"0";"0"
"07/08/2023 23:20:00";"0";"0"
"07/08/2023 23:25:00";"0";"0"
"07/08/2023 23:30:00";"0";"0"
"07/08/2023 23:35:00";"0";"0"
"07/08/2023 23:40:00";"0";"0"
"07/08/2023 23:45:00";"0";"0"
"07/08/2023 23:50:00";"0";"0"
"07/08/2023 23:55:00";"0";"0"
"08/08/2023 00:00:00";"0";"0"
